utimesec    25.658456
stimesec    0.518078
ru_maxrss   716378112
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   217588
ru_majflt   266
ru_nswap    0
ru_inblock  0
ru_oublock  0
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    31
ru_nivcsw   215
