utimesec    520.773292
stimesec    1.296109
ru_maxrss   534163456
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   131130
ru_majflt   0
ru_nswap    0
ru_inblock  0
ru_oublock  0
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    11
ru_nivcsw   1812
